Order ID,uniq_id,Product Quantity,Product Price Each,Order Total,Order Date,Purchase Address,User rating for the product,User ID,User Age,User Occupation,User Income,User Interests,User Ethnicity
O0006253,b108e40c007e8cc042824fa31824d41a,3,369.0,3534.0,2023-11-09,622 Elm St.Chicago,1.5,U01321,22,Manager,75164,Music,Other
O0006253,0f85044695d6776fb253ce7dc3780d6c,3,899.0,3534.0,2023-11-09,622 Elm St.Chicago,2.7,U01321,22,Manager,75164,Music,Other
O0006254,feb8f31af9830af6828126878ffc54af,2,15699.0,15699.0,2023-06-04,518 Main St.New York,3.0,U01051,52,Manager,78461,Travel; Books,Other
O0006255,9ec7cf78ff9e728bf1d7eb6609f42188,1,395.0,4184.0,2023-05-13,923 Elm St.Chicago,3.0,U00904,25,Artist,95802,Music; Travel; Books,Hispanic
O0006255,19ba80a87034eac358cae9b61dc441ee,2,259.0,4184.0,2023-05-13,923 Elm St.Chicago,3.7,U00904,25,Artist,95802,Music; Travel; Books,Hispanic
O0006255,7c2523e20963c669fff98897775215b7,1,1679.0,4184.0,2023-05-13,923 Elm St.Chicago,3.0,U00904,25,Artist,95802,Music; Travel; Books,Hispanic
O0006255,a3f39ea959b4a3dabe9b8c5a39f9e9ef,2,399.0,4184.0,2023-05-13,923 Elm St.Chicago,3.7,U00904,25,Artist,95802,Music; Travel; Books,Hispanic
O0006256,945f5557bdb81965d10f38cef8dca745,1,499.0,1497.0,2023-08-07,730 Main St.Los Angeles,2.7,U01757,49,Lawyer,104455,Cooking,African American
O0006257,53d7be78e7c93acd4479a636c4eb26c6,3,499.0,1247.0,2023-09-06,862 Elm St.Houston,3.2,U00732,34,Doctor,54298,Travel,African American
O0006257,869e455344c9fae4adf717cac0b79c44,2,249.0,1247.0,2023-09-06,862 Elm St.Houston,1.8,U00732,34,Doctor,54298,Travel,African American
O0006258,7cbbe686c4a233e8cf53528748f75223,2,524.0,524.0,2023-04-22,852 Main St.New York,2.4,U00641,56,Teacher,120922,Travel; Music,Caucasian
O0006259,777da615f49c3f93f2cc229664d0a567,2,199.0,5074.0,2023-04-28,385 Main St.Houston,1.6,U00435,38,Scientist,89798,Sports; Cooking; Electronics,African American
O0006259,71a309e08631b0775b7f65f3c2aa88ea,3,499.0,5074.0,2023-04-28,385 Main St.Houston,3.8,U00435,38,Scientist,89798,Sports; Cooking; Electronics,African American
O0006259,9a9bfde3cd9bfa2551d36126273d2b85,3,1260.0,5074.0,2023-04-28,385 Main St.Houston,5.0,U00435,38,Scientist,89798,Sports; Cooking; Electronics,African American
O0006259,1dc53d0765b019ea6ba2802a72f7be9b,1,298.0,5074.0,2023-04-28,385 Main St.Houston,3.3,U00435,38,Scientist,89798,Sports; Cooking; Electronics,African American
O0006260,9415d77bccdecbdf23af13c9faad094a,1,799.0,2596.0,2023-03-24,596 Elm St.New York,1.4,U01574,35,Teacher,71579,Fashion,Caucasian
O0006260,710cf04b8234cb34cf0a51a2354f3a2d,3,499.0,2596.0,2023-03-24,596 Elm St.New York,5.0,U01574,35,Teacher,71579,Fashion,Caucasian
O0006261,b2c115a260e70145bd2d59975ce65533,1,3999.0,8863.0,2023-04-30,509 Main St.Chicago,3.4,U00301,50,Artist,122121,Sports,Hispanic
O0006261,b52073e7ed9c00c4108cae4eb0c49c1a,1,595.0,8863.0,2023-04-30,509 Main St.Chicago,2.6,U00301,50,Artist,122121,Sports,Hispanic
O0006261,8d2df343e69256f2b17dfec806027209,1,270.0,8863.0,2023-04-30,509 Main St.Chicago,2.9,U00301,50,Artist,122121,Sports,Hispanic
O0006262,4fd4ec45b71fbab6c560b26eaabe8930,1,279.0,1233.0,2023-09-16,140 Oak St.New York,2.0,U01813,40,Lawyer,76375,Music; Travel; Fashion,Other
O0006262,a9e7818c331e85647a6dedd4c9e313d0,3,132.0,1233.0,2023-09-16,140 Oak St.New York,1.7,U01813,40,Lawyer,76375,Music; Travel; Fashion,Other
O0006263,f3f637deb5efaa9f30f967e474435bdc,3,249.0,747.0,2023-08-06,397 Elm St.Houston,2.8,U00489,28,Scientist,75290,Sports,Caucasian
O0006264,3a03b2282d34600990dee2dac8f90765,2,1049.0,1049.0,2023-03-05,307 Pine St.Los Angeles,3.2,U00085,29,Student,78480,Electronics; Fitness,Asian
O0006265,f020d75c6574755fabcd68b6833ff2c1,1,360.0,5814.0,2023-05-13,539 Main St.New York,4.1,U00193,67,Teacher,54980,Books; Music; Travel,Hispanic
O0006265,f919c6beaa4384ef15d8210f5868574e,2,599.0,5814.0,2023-05-13,539 Main St.New York,3.4,U00193,67,Teacher,54980,Books; Music; Travel,Hispanic
O0006265,0001d5429cf08061039da491b1aad68d,1,1099.0,5814.0,2023-05-13,539 Main St.New York,3.7,U00193,67,Teacher,54980,Books; Music; Travel,Hispanic
O0006266,80ae02c1c485fff9dd6a9f6e5a8209b6,3,358.0,3483.0,2023-09-16,426 Elm St.Houston,3.2,U01201,35,Accountant,71657,Books; Fitness; Travel,Caucasian
O0006266,b696b094a15bb28fd8f370b60a31091f,1,199.0,3483.0,2023-09-16,426 Elm St.Houston,2.7,U01201,35,Accountant,71657,Books; Fitness; Travel,Caucasian
O0006266,2d13047284f11c1ab561ab0f3675cf7f,1,909.0,3483.0,2023-09-16,426 Elm St.Houston,3.8,U01201,35,Accountant,71657,Books; Fitness; Travel,Caucasian
O0006267,bbb8cdc5406ff60ff06ff64630f2ca47,2,200.0,98444.0,2023-07-21,894 Main St.Los Angeles,4.6,U01542,34,Lawyer,54263,Books,African American
O0006267,243f2b72bab00923359c75ec6528e3da,1,399.0,98444.0,2023-07-21,894 Main St.Los Angeles,3.0,U01542,34,Lawyer,54263,Books,African American
O0006267,c9dce0336769c73342915057df928cb4,2,31062.0,98444.0,2023-07-21,894 Main St.Los Angeles,3.9,U01542,34,Lawyer,54263,Books,African American
O0006267,3a7e90aedf9cbcc561d5a087192a3b3c,1,1420.0,98444.0,2023-07-21,894 Main St.Los Angeles,3.3,U01542,34,Lawyer,54263,Books,African American
O0006268,af70c64c8d00290fd4a12359324f07f7,3,175.0,47020.0,2023-10-14,379 Main St.Chicago,2.5,U01449,34,Lawyer,128460,Music; Fitness; Cooking,Asian
O0006268,4e130ed339dcfe20d2c8b66892278a94,2,399.0,47020.0,2023-10-14,379 Main St.Chicago,1.0,U01449,34,Lawyer,128460,Music; Fitness; Cooking,Asian
O0006268,75401e9e1232f542d91440a6a8bf9543,3,22644.0,47020.0,2023-10-14,379 Main St.Chicago,3.5,U01449,34,Lawyer,128460,Music; Fitness; Cooking,Asian
O0006268,9215c212138053dd36a51ad96b3027d9,3,120.0,47020.0,2023-10-14,379 Main St.Chicago,4.7,U01449,34,Lawyer,128460,Music; Fitness; Cooking,Asian
O0006269,87a1aaea1c0a29103aa215612fe3ea34,2,730.0,2058.0,2023-08-06,770 Pine St.New York,2.0,U00426,43,Teacher,81138,Cooking,Caucasian
O0006269,0dee0b1bdc90c945b2c4319ceca2d521,2,299.0,2058.0,2023-08-06,770 Pine St.New York,1.6,U00426,43,Teacher,81138,Cooking,Caucasian
O0006270,f9cfba716a28cc866d93111218e82908,2,1350.0,2700.0,2023-06-04,768 Pine St.Los Angeles,2.5,U00525,42,Student,97880,Fitness; Sports,Other
O0006271,665a24df1812d30a3f77cb4eb6211376,3,689.0,1378.0,2023-07-07,179 Main St.Houston,3.0,U00518,57,Student,82565,Fashion; Books,Other
O0006272,478925d39d7dc102d90418bbb6272a4e,3,999.0,999.0,2023-05-18,684 Oak St.Chicago,2.9,U00046,51,Doctor,117836,Sports; Fashion,Asian
O0006273,8fab939d2ab3863e382ca6324c780095,3,449.0,898.0,2023-07-17,847 Oak St.Chicago,2.9,U00668,30,Accountant,43125,Fashion,African American
O0006274,c5c0e68845c7de6ad7a998cb8ba3ba42,2,160.0,160.0,2023-01-30,457 Elm St.Houston,2.0,U01132,49,Manager,114613,Fashion; Electronics; Travel,Other
O0006275,e61a1a78e573f0aacf18ff6d49f85b3e,2,249.0,4215.0,2023-12-24,352 Main St.Los Angeles,3.6,U00781,21,Student,93162,Books; Cooking,Asian
O0006275,f9c2551a480d974c47721ad8edc750bc,1,540.0,4215.0,2023-12-24,352 Main St.Los Angeles,2.8,U00781,21,Student,93162,Books; Cooking,Asian
O0006275,5935ed077915347dc695744df68c565c,1,699.0,4215.0,2023-12-24,352 Main St.Los Angeles,4.6,U00781,21,Student,93162,Books; Cooking,Asian
O0006276,a476e213b1ccb7353e277a1caaed9b2c,1,399.0,4996.0,2023-05-21,800 Main St.Los Angeles,5.0,U00753,48,Artist,86923,Travel; Books; Cooking,Hispanic
O0006276,cecd2c2b853a9e85517943eab6c2251d,2,2099.0,4996.0,2023-05-21,800 Main St.Los Angeles,2.4,U00753,48,Artist,86923,Travel; Books; Cooking,Hispanic
O0006277,03eb64c212867b1c6749c902acbf3849,2,200.0,2758.0,2023-05-09,669 Oak St.Houston,3.1,U01567,35,Artist,65616,Electronics; Music; Travel,Asian
O0006277,7b2b65ba6810fa035efef4f7c56d7ee8,3,1079.0,2758.0,2023-05-09,669 Oak St.Houston,4.0,U01567,35,Artist,65616,Electronics; Music; Travel,Asian
O0006278,96b28f917a5039948586d60e1d3ee60a,1,410.0,1230.0,2023-10-31,220 Elm St.Chicago,4.0,U01227,27,Doctor,90503,Travel; Electronics,Other
O0006279,181914cbb519a98425885d147829baef,3,17460.0,22368.0,2023-10-10,563 Pine St.Chicago,2.6,U00866,53,Artist,131405,Music; Electronics,Hispanic
O0006279,5e38529ac63c77456c960bd1229301d4,3,1800.0,22368.0,2023-10-10,563 Pine St.Chicago,3.4,U00866,53,Artist,131405,Music; Electronics,Hispanic
O0006279,054ae9967af75e1e5ae6888ad7c28569,2,358.0,22368.0,2023-10-10,563 Pine St.Chicago,3.3,U00866,53,Artist,131405,Music; Electronics,Hispanic
O0006279,7ca935d75c1b5e8a63a3b8b51d788941,1,475.0,22368.0,2023-10-10,563 Pine St.Chicago,1.8,U00866,53,Artist,131405,Music; Electronics,Hispanic
O0006280,643b8345e0b78cc7ba7205b3d83d5c4d,3,21919.0,23076.0,2023-11-04,758 Main St.Chicago,2.4,U00765,25,Manager,64967,Electronics,Hispanic
O0006280,b34fc006934686c2cd10ce2759a4cc24,3,449.0,23076.0,2023-11-04,758 Main St.Chicago,3.3,U00765,25,Manager,64967,Electronics,Hispanic
O0006280,22df9fc63363a65db16f375928b82c82,2,259.0,23076.0,2023-11-04,758 Main St.Chicago,2.9,U00765,25,Manager,64967,Electronics,Hispanic
O0006281,2f1e410832e4e010fa18923c3d4ec588,1,595.0,1439.0,2023-09-26,412 Oak St.Houston,3.5,U00470,33,Engineer,53219,Music; Fitness,African American
O0006281,c7a7aa49f5cf4e9f0f38a697927ec088,2,249.0,1439.0,2023-09-26,412 Oak St.Houston,3.6,U00470,33,Engineer,53219,Music; Fitness,African American
O0006282,e8db0f1164593b98e7d871a11c101afa,3,399.0,399.0,2023-09-15,100 Main St.Houston,3.9,U00687,30,Manager,51926,Electronics; Music,Asian
O0006283,3a6f54f46421ed93647be446f64ea82d,1,960.0,4138.0,2023-08-15,441 Main St.Chicago,4.0,U01236,32,Teacher,72044,Fitness; Fashion; Cooking,African American
O0006283,f5b22eaa5f79e67209612997f4aa215d,3,1899.0,4138.0,2023-08-15,441 Main St.Chicago,2.3,U01236,32,Teacher,72044,Fitness; Fashion; Cooking,African American
O0006283,580593fb1309a680d8662726e643b55a,1,319.0,4138.0,2023-08-15,441 Main St.Chicago,4.1,U01236,32,Teacher,72044,Fitness; Fashion; Cooking,African American
O0006284,1b10bf08a7779a9175808ea289dee4aa,2,829.0,23073.0,2023-08-27,526 Pine St.Houston,2.9,U01618,47,Artist,85114,Fashion; Books; Fitness,Other
O0006284,26fc529ea4d74e57f4a9c7318d72c72a,1,20586.0,23073.0,2023-08-27,526 Pine St.Houston,3.3,U01618,47,Artist,85114,Fashion; Books; Fitness,Other
O0006285,f452f0fd04207d7ebe08a9234abe1e4a,3,549.0,15548.0,2023-11-03,851 Oak St.Chicago,2.3,U00069,36,Lawyer,40825,Travel; Cooking,Hispanic
O0006285,da658b33c149dc1234cbe6cee341d0e2,3,14450.0,15548.0,2023-11-03,851 Oak St.Chicago,4.0,U00069,36,Lawyer,40825,Travel; Cooking,Hispanic
O0006286,ea2e9893e2dd294f495f78308b9408cf,2,13010.0,43431.0,2023-02-19,822 Main St.Houston,3.2,U00353,47,Artist,94837,Fashion,Hispanic
O0006286,f8f7a6123e0f9a60260f17f57f2159cf,1,414.0,43431.0,2023-02-19,822 Main St.Houston,5.0,U00353,47,Artist,94837,Fashion,Hispanic
O0006286,4cdde79aba8b109156d95953fe298a37,3,190.0,43431.0,2023-02-19,822 Main St.Houston,2.9,U00353,47,Artist,94837,Fashion,Hispanic
O0006286,b168c7b936c3ad9d9a02f1bfafa4926d,1,2589.0,43431.0,2023-02-19,822 Main St.Houston,3.0,U00353,47,Artist,94837,Fashion,Hispanic
O0006287,55343eb3479ff1b3f39704e7fc010fa1,3,890.0,5249.0,2023-09-14,489 Elm St.Houston,2.4,U00064,67,Scientist,71121,Travel; Cooking; Sports,Caucasian
O0006287,528956cb60720a0450f98bdef45a8463,1,420.0,5249.0,2023-09-14,489 Elm St.Houston,4.0,U00064,67,Scientist,71121,Travel; Cooking; Sports,Caucasian
O0006287,da099eac1f91547619fb01bd6864926e,1,1200.0,5249.0,2023-09-14,489 Elm St.Houston,1.3,U00064,67,Scientist,71121,Travel; Cooking; Sports,Caucasian
O0006287,723f21d34e7804d03a50b1ebf45376f2,3,699.0,5249.0,2023-09-14,489 Elm St.Houston,3.3,U00064,67,Scientist,71121,Travel; Cooking; Sports,Caucasian
O0006288,dc226a5c9e8277ca16c6b9503964e500,3,998.0,998.0,2023-10-22,654 Oak St.Los Angeles,3.9,U00262,22,Artist,110955,Fashion; Travel,African American
O0006289,4166e5275998dd64fae090e5675d3e6b,2,699.0,21480.0,2023-09-01,208 Elm St.New York,1.7,U00461,40,Student,121278,Travel; Books,Asian
O0006289,b5398593cde9098ef9edfb5f13cff5da,3,550.0,21480.0,2023-09-01,208 Elm St.New York,4.6,U00461,40,Student,121278,Travel; Books,Asian
O0006289,01daf0822681dbb9279abe91f678560b,3,599.0,21480.0,2023-09-01,208 Elm St.New York,2.4,U00461,40,Student,121278,Travel; Books,Asian
O0006289,9b27991f7f7788c815ad099ed654ee56,2,17735.0,21480.0,2023-09-01,208 Elm St.New York,1.6,U00461,40,Student,121278,Travel; Books,Asian
O0006290,0e1f13348e6d0642db8fd76ea082d8ab,1,379.0,3005.0,2023-09-04,882 Elm St.Los Angeles,5.0,U00391,53,Manager,60580,Books,Asian
O0006290,5c28a80aaa4f12cca8926d84a1130ce1,2,749.0,3005.0,2023-09-04,882 Elm St.Los Angeles,2.9,U00391,53,Manager,60580,Books,Asian
O0006291,c57e06e14ed10595c6609736352e9075,1,21885.0,65655.0,2023-05-18,942 Oak St.Chicago,4.7,U00813,56,Student,154690,Fashion; Books,Asian
O0006292,521c49158c09a0b765ec742987f08fb2,1,355.0,1925.0,2023-07-25,217 Elm St.New York,4.0,U00624,51,Scientist,62388,Fitness; Books,Asian
O0006292,68a546df578ea18d3a4b15cb74d997a9,3,990.0,1925.0,2023-07-25,217 Elm St.New York,2.8,U00624,51,Scientist,62388,Fitness; Books,Asian
O0006292,2baa415ebcc4fe563ce13b50e60efc1c,2,225.0,1925.0,2023-07-25,217 Elm St.New York,1.6,U00624,51,Scientist,62388,Fitness; Books,Asian
O0006293,d6000afb57ae4aad9e111f94209b6b54,1,839.0,839.0,2023-04-16,836 Elm St.Los Angeles,2.1,U01569,45,Scientist,98662,Travel; Fashion; Electronics,Caucasian
O0006294,4a2b6f8d6afc2290b4ee30ddabd43acf,2,289.0,578.0,2023-04-15,193 Pine St.Houston,2.6,U01601,54,Artist,69867,Fashion,Other
O0006295,606d65f980cb8724569f3f7b74747d43,3,1150.0,7604.0,2023-12-27,821 Pine St.Los Angeles,3.6,U00446,39,Engineer,53455,Travel; Electronics,African American
O0006295,817a571748660dcfe9d8b2ad6cef65b9,1,449.0,7604.0,2023-12-27,821 Pine St.Los Angeles,3.1,U00446,39,Engineer,53455,Travel; Electronics,African American
O0006295,7666b33fc57297c0eba0d61e39451ba0,2,999.0,7604.0,2023-12-27,821 Pine St.Los Angeles,3.4,U00446,39,Engineer,53455,Travel; Electronics,African American
O0006295,d4cda7c375e648ef4ce23ddbee5eaadb,3,480.0,7604.0,2023-12-27,821 Pine St.Los Angeles,3.8,U00446,39,Engineer,53455,Travel; Electronics,African American
O0006296,685ef82735ba9ce3be66dff7f087ef49,2,999.0,4995.0,2023-03-16,673 Main St.Chicago,3.2,U01899,60,Scientist,87410,Fitness; Books,Other
O0006296,5a3368d038af7d0da0d1205ade3959d9,1,999.0,4995.0,2023-03-16,673 Main St.Chicago,3.1,U01899,60,Scientist,87410,Fitness; Books,Other
O0006297,2efe07142e40a427029365ad37f8ee94,1,999.0,3995.0,2023-09-10,320 Elm St.Houston,3.7,U01910,44,Engineer,76462,Books,Other
O0006297,037cbb84986b927d95be74154cfaf34d,3,499.0,3995.0,2023-09-10,320 Elm St.Houston,4.6,U01910,44,Engineer,76462,Books,Other
O0006298,faccd5b83b0fb19f07ad0ecc72588778,3,799.0,7961.0,2023-09-04,804 Pine St.Chicago,3.3,U01257,48,Accountant,51738,Fashion; Electronics; Fitness,African American
O0006298,0ddc40c08d9a9bafc4d14eddd98db7c0,1,549.0,7961.0,2023-09-04,804 Pine St.Chicago,3.9,U01257,48,Accountant,51738,Fashion; Electronics; Fitness,African American
O0006298,b0bfcd852b6f0bfebd7ee8355a7f354d,3,699.0,7961.0,2023-09-04,804 Pine St.Chicago,5.0,U01257,48,Accountant,51738,Fashion; Electronics; Fitness,African American
O0006298,10bd492152ff2f1a98a026f67f10d56c,2,2519.0,7961.0,2023-09-04,804 Pine St.Chicago,2.8,U01257,48,Accountant,51738,Fashion; Electronics; Fitness,African American
O0006299,76775b0ee02972ed8e7346997d46e5e3,3,269.0,807.0,2023-08-26,702 Elm St.Chicago,1.9,U00927,33,Doctor,109438,Books; Electronics,Hispanic
O0006300,5c28a80aaa4f12cca8926d84a1130ce1,1,749.0,89121.0,2023-04-12,987 Elm St.Houston,2.2,U01445,54,Doctor,61886,Fitness; Books,Caucasian
O0006300,acbfbce36db7c4ceb061c08003358c4b,2,18166.0,89121.0,2023-04-12,987 Elm St.Houston,2.4,U01445,54,Doctor,61886,Fitness; Books,Caucasian
O0006300,3256ed9eecb08c1d13ea71910c083cc4,3,15364.0,89121.0,2023-04-12,987 Elm St.Houston,2.6,U01445,54,Doctor,61886,Fitness; Books,Caucasian
O0006300,022205ebfccb84f524e9700ac71d56f1,1,799.0,89121.0,2023-04-12,987 Elm St.Houston,1.6,U01445,54,Doctor,61886,Fitness; Books,Caucasian
O0006301,d97f1c3a785cd4c41b6c15da582f5a74,2,699.0,28271.0,2023-08-06,759 Pine St.Houston,3.8,U00185,42,Doctor,122237,Music,African American
O0006301,ef423d675359168ffb07d0bb61d905f0,3,1690.0,28271.0,2023-08-06,759 Pine St.Houston,3.0,U00185,42,Doctor,122237,Music,African American
O0006301,c4300d5bc871e6baf8cd459c81622d42,1,24192.0,28271.0,2023-08-06,759 Pine St.Houston,4.1,U00185,42,Doctor,122237,Music,African American
O0006302,b5e2f348c254edd70b3c023dd8bc37b8,1,22459.0,22808.0,2023-04-29,820 Pine St.Houston,3.7,U00321,50,Engineer,43097,Fitness; Books; Travel,Other
O0006302,dc77891b67fc3371204a122ac719009b,1,349.0,22808.0,2023-04-29,820 Pine St.Houston,3.0,U00321,50,Engineer,43097,Fitness; Books; Travel,Other
O0006303,dcd788a0c1d3d95e5e6eb9469f5ed865,1,999.0,2997.0,2023-11-25,126 Elm St.Los Angeles,2.7,U00319,30,Doctor,85073,Books,African American
O0006304,cc0dab5ec279a78859467d3ce8fd7cfb,1,900.0,1800.0,2023-08-29,396 Pine St.New York,3.5,U01618,47,Artist,85114,Fashion; Books; Fitness,Other
O0006305,57df6fd62720bdc984a32e616a539821,3,1100.0,2174.0,2023-11-13,885 Pine St.Chicago,3.0,U01888,51,Accountant,36343,Music; Travel,Caucasian
O0006305,ec9eda520c6c95cce118fc98d54632f5,3,358.0,2174.0,2023-11-13,885 Pine St.Chicago,2.1,U01888,51,Accountant,36343,Music; Travel,Caucasian
O0006306,d1a88f17c3d600679e0d437739a8bb0c,1,999.0,3783.0,2023-02-28,656 Main St.New York,3.5,U00199,43,Scientist,73416,Fitness,Other
O0006306,8be1f8b6f7207c71205c652e0a2cac75,2,595.0,3783.0,2023-02-28,656 Main St.New York,3.4,U00199,43,Scientist,73416,Fitness,Other
O0006307,b52073e7ed9c00c4108cae4eb0c49c1a,3,595.0,4811.0,2023-10-07,485 Oak St.Houston,3.3,U00318,41,Artist,130469,Travel,Hispanic
O0006307,10fc9a433512ae7f007f6cb1cd95a362,3,299.0,4811.0,2023-10-07,485 Oak St.Houston,3.1,U00318,41,Artist,130469,Travel,Hispanic
O0006307,40c8e565d5d6252cf626a841e83185ef,3,909.0,4811.0,2023-10-07,485 Oak St.Houston,1.8,U00318,41,Artist,130469,Travel,Hispanic
O0006308,41384da51732c0b4df3de8f395714fbb,1,4995.0,31188.0,2023-12-11,375 Pine St.Houston,4.4,U01210,18,Teacher,123197,Books,African American
O0006308,e2076ffb3c6ecce697aecb66b50d58af,3,399.0,31188.0,2023-12-11,375 Pine St.Houston,1.5,U01210,18,Teacher,123197,Books,African American
O0006308,9de6c1211732a409a0b889095077e089,2,6800.0,31188.0,2023-12-11,375 Pine St.Houston,1.9,U01210,18,Teacher,123197,Books,African American
O0006309,58b5df249a8249d158c3b2f04b1b1095,2,5140.0,12317.0,2023-05-23,502 Elm St.Los Angeles,3.2,U01145,31,Artist,84180,Cooking; Electronics,Other
O0006309,c650be5a7da4dc6bf9db35ec8db27eb6,2,399.0,12317.0,2023-05-23,502 Elm St.Los Angeles,4.9,U01145,31,Artist,84180,Cooking; Electronics,Other
O0006309,90b8386e2cedf53f7ea4ce0d7151760e,3,420.0,12317.0,2023-05-23,502 Elm St.Los Angeles,5.0,U01145,31,Artist,84180,Cooking; Electronics,Other
O0006310,fd45231fc38840f764d1c35bb8526d07,1,1899.0,5697.0,2023-06-01,875 Main St.New York,2.8,U01701,41,Engineer,101166,Travel,Caucasian
O0006311,41df4a533e6c6ed786bba32d5c232cf3,1,449.0,22274.0,2023-10-24,784 Oak St.New York,1.2,U01736,49,Doctor,125548,Fitness; Fashion,Hispanic
O0006311,cd4f90209dcb3c428a3cde4a5ef65f2d,1,20678.0,22274.0,2023-10-24,784 Oak St.New York,3.9,U01736,49,Doctor,125548,Fitness; Fashion,Hispanic
O0006311,7d1fb2eaf59cb4fad99202ffc46b40dc,2,349.0,22274.0,2023-10-24,784 Oak St.New York,3.0,U01736,49,Doctor,125548,Fitness; Fashion,Hispanic
O0006312,808b3abdfc7a09c2a160c8011c264f08,2,299.0,299.0,2023-03-25,173 Elm St.Houston,2.2,U01567,35,Artist,65616,Electronics; Music; Travel,Asian
O0006313,7b72c92c2f6c40268628ec5f14c6d590,3,449.0,4858.0,2023-01-29,897 Oak St.New York,4.1,U01546,45,Teacher,35701,Travel,Asian
O0006313,4d0b5232fe57855bdc0feac95d8dcc66,3,1299.0,4858.0,2023-01-29,897 Oak St.New York,3.4,U01546,45,Teacher,35701,Travel,Asian
O0006313,62efe8acfe478fd82afc8e2f065509b2,2,700.0,4858.0,2023-01-29,897 Oak St.New York,4.2,U01546,45,Teacher,35701,Travel,Asian
O0006313,4942e0a9c0527dc00319a39fc8f103e6,3,1710.0,4858.0,2023-01-29,897 Oak St.New York,4.0,U01546,45,Teacher,35701,Travel,Asian
O0006314,6a99eb349d9e1250756e8dd09548ad84,2,600.0,6994.0,2023-08-12,540 Main St.Chicago,3.3,U00016,56,Accountant,59257,Music,Asian
O0006314,88e6d3a84837c96e87e97f9804e7a620,3,1599.0,6994.0,2023-08-12,540 Main St.Chicago,2.7,U00016,56,Accountant,59257,Music,Asian
O0006314,21db1ee87740e079acb7fba8256dabc0,2,598.0,6994.0,2023-08-12,540 Main St.Chicago,4.4,U00016,56,Accountant,59257,Music,Asian
O0006314,510e564b9d0c2a7157e696494a7e1532,1,399.0,6994.0,2023-08-12,540 Main St.Chicago,2.2,U00016,56,Accountant,59257,Music,Asian
O0006315,649ee4afa300b22cd55a0f064f37c363,1,299.0,798.0,2023-06-18,960 Main St.New York,2.4,U01899,60,Scientist,87410,Fitness; Books,Other
O0006315,7535e1b8855f651b8e854ccba4698674,1,499.0,798.0,2023-06-18,960 Main St.New York,3.9,U01899,60,Scientist,87410,Fitness; Books,Other
O0006316,9f9aace3e936e17ffd1c71be0b3ac59c,3,1690.0,1690.0,2023-01-06,147 Pine St.Chicago,2.9,U00573,43,Scientist,84453,Travel,Hispanic
O0006317,f3ff4d066fa5290970f46762caa5c73a,3,924.0,1423.0,2023-05-08,139 Oak St.Houston,3.1,U00401,42,Scientist,60578,Fashion; Cooking; Sports,Caucasian
O0006317,9965d5fc650def69464bee1c19b52598,1,499.0,1423.0,2023-05-08,139 Oak St.Houston,1.2,U00401,42,Scientist,60578,Fashion; Cooking; Sports,Caucasian
O0006318,0f7ea2bae8b7575d6ef0b4a3f56d6dbe,1,250.0,500.0,2023-04-06,315 Main St.Los Angeles,2.9,U01748,33,Accountant,58703,Books; Cooking; Travel,Hispanic
O0006319,20761340fb60385008ea2cbaaf32aa33,2,449.0,2195.0,2023-01-12,929 Oak St.Los Angeles,3.5,U00931,29,Scientist,131399,Sports,Other
O0006319,735895385ce96c8012c7710116201ee5,2,299.0,2195.0,2023-01-12,929 Oak St.Los Angeles,2.7,U00931,29,Scientist,131399,Sports,Other
O0006319,4f79d19bd1ca7887f285a4dec22d0a02,2,849.0,2195.0,2023-01-12,929 Oak St.Los Angeles,4.4,U00931,29,Scientist,131399,Sports,Other
O0006320,feb199a7c024b4ed2f710fd0747eda5e,2,24064.0,48875.0,2023-03-03,545 Oak St.Los Angeles,2.9,U01806,27,Lawyer,56574,Fitness; Travel,Hispanic
O0006320,db5907cf7031f5a8aaa39c5528f8c5d2,3,249.0,48875.0,2023-03-03,545 Oak St.Los Angeles,3.3,U01806,27,Lawyer,56574,Fitness; Travel,Hispanic
O0006321,c2b5b8fae0a493905b27493e1546558a,3,309.0,2744.0,2023-06-20,828 Pine St.Los Angeles,4.1,U01378,39,Artist,66848,Sports,Hispanic
O0006321,90b8386e2cedf53f7ea4ce0d7151760e,3,420.0,2744.0,2023-06-20,828 Pine St.Los Angeles,4.0,U01378,39,Artist,66848,Sports,Hispanic
O0006321,abe2d2e1280cf017dd29026183475afb,2,299.0,2744.0,2023-06-20,828 Pine St.Los Angeles,1.6,U01378,39,Artist,66848,Sports,Hispanic
O0006321,b6cde3daa36032c3a01b5ec715bfa032,2,549.0,2744.0,2023-06-20,828 Pine St.Los Angeles,0.8,U01378,39,Artist,66848,Sports,Hispanic
O0006322,99b43531ced17db7b368b2b39ab123e8,2,699.0,67994.0,2023-11-29,274 Pine St.Los Angeles,3.5,U00284,37,Accountant,104225,Electronics; Fitness; Travel,Asian
O0006322,9b54a3ceb6e05a2147bc62b4f6ae005d,2,33298.0,67994.0,2023-11-29,274 Pine St.Los Angeles,2.6,U00284,37,Accountant,104225,Electronics; Fitness; Travel,Asian
O0006323,1d17a13801b8aa2a6662e6a6cf4aaa07,3,2860.0,18575.0,2023-08-22,526 Oak St.Chicago,3.0,U00801,39,Scientist,127531,Cooking,Hispanic
O0006323,bb968801d62add091536d412b2c56b8b,2,3746.0,18575.0,2023-08-22,526 Oak St.Chicago,2.4,U00801,39,Scientist,127531,Cooking,Hispanic
