Order ID,Product ID,Product Quantity,Product Price Each,Order Total,Order Date,Purchase Address,User rating for the product,User ID,User Age,User Occupation,User Income,User Interests,User Ethnicity
O0002451,87263c2dd8934a60f6c9812c0b9e602b,1,400,400,11/21/23,"948 Main St., Houston",2.2,U00524,62,Artist,143264,Music; Books; Cooking,Other
O0002452,2e478bfdf0a933c991ea3a16c1ce0283,1,399,3043,8/9/23,"375 Oak St., New York",2.9,U00008,24,Engineer,75679,Music,Other
O0002452,3b512e7cdb89d76d218a026ad571a80a,3,499,3043,8/9/23,"375 Oak St., New York",4.3,U00008,24,Engineer,75679,Music,Other
O0002452,5fc42cc2e0f84cb5478674f39e909113,3,349,3043,8/9/23,"375 Oak St., New York",4.5,U00008,24,Engineer,75679,Music,Other
O0002453,5b24b804584a00a1cb1256b059972f00,1,499,3473,2/15/23,"587 Main St., Chicago",1.1,U00895,61,Engineer,122032,Music,Caucasian
O0002453,9a297e41b460c15231018b3d104c4ca0,1,379,3473,2/15/23,"587 Main St., Chicago",0.9,U00895,61,Engineer,122032,Music,Caucasian
O0002453,a5b1d778626bc5c016fa41aaa56b98b3,1,899,3473,2/15/23,"587 Main St., Chicago",0.1,U00895,61,Engineer,122032,Music,Caucasian
O0002453,ed5a7ec28fb875c65f79e1d28fefcdf8,1,349,3473,2/15/23,"587 Main St., Chicago",1.4,U00895,61,Engineer,122032,Music,Caucasian
O0002454,23fd22ff38ca436ebcfa6bf855797fd0,1,1560,8059,2/10/23,"190 Oak St., New York",2.9,U00575,67,Teacher,84115,Electronics; Fitness,Caucasian
O0002454,9df95fc92f00c23177f5706ce520899e,2,349,8059,2/10/23,"190 Oak St., New York",1.9,U00575,67,Teacher,84115,Electronics; Fitness,Caucasian
O0002454,a0e77cffb615639a7665730271b517b6,1,2295,8059,2/10/23,"190 Oak St., New York",5,U00575,67,Teacher,84115,Electronics; Fitness,Caucasian
O0002455,cdeccfd916bf3a46ccb12553a9a061ee,1,430,430,3/7/23,"508 Elm St., New York",1,U00339,57,Scientist,172069,Cooking; Sports,African American
O0002456,a756418e7bbcd26d9d43fb7548dc845d,3,1149,4352,10/10/23,"637 Oak St., Houston",2.9,U00741,56,Student,176445,Sports; Cooking,Hispanic
O0002456,ea95d44bfee553d47e0f80660bdebcbe,1,265,4352,10/10/23,"637 Oak St., Houston",2.2,U00741,56,Student,176445,Sports; Cooking,Hispanic
O0002456,f7db404dd8ae7a84107684901bbd1eed,3,125,4352,10/10/23,"637 Oak St., Houston",3.9,U00741,56,Student,176445,Sports; Cooking,Hispanic
O0002457,4dd4814f821fab951f886e087f6946f6,2,2699,17317,3/17/23,"923 Elm St., Houston",4.5,U00462,42,Artist,63220,Fitness,Other
O0002457,6a9282a138fdbb69f18a5d5a7eeb3a37,1,415,17317,3/17/23,"923 Elm St., Houston",4.7,U00462,42,Artist,63220,Fitness,Other
O0002457,71e868edbf59a457063d2e085d1a5952,3,1196,17317,3/17/23,"923 Elm St., Houston",2.2,U00462,42,Artist,63220,Fitness,Other
O0002457,b2beb0274846108f4902bea9edd41ddf,2,2999,17317,3/17/23,"923 Elm St., Houston",2.4,U00462,42,Artist,63220,Fitness,Other
O0002458,26cd975ab35eebec77c5513212b384e1,2,1550,5087,4/13/23,"161 Elm St., Houston",0.5,U00624,18,Artist,107275,Cooking; Fashion; Travel,Hispanic
O0002458,8697caedde118c4848fad0566646ad45,2,799,5087,4/13/23,"161 Elm St., Houston",3.3,U00624,18,Artist,107275,Cooking; Fashion; Travel,Hispanic
O0002458,ca91a9b331e5307b30068488feb78499,2,380,5087,4/13/23,"161 Elm St., Houston",2.9,U00624,18,Artist,107275,Cooking; Fashion; Travel,Hispanic
O0002459,f6560cdf78b5a57c4771467df592925f,2,309,309,3/25/23,"275 Elm St., New York",3,U00383,47,Doctor,98227,Sports; Fashion,Asian
O0002460,28e2941db6f9fd917f4d83dd84e9abba,1,599,8735,7/26/23,"205 Pine St., New York",2.1,U00008,24,Engineer,75679,Music,Other
O0002460,668368222e0142455c4071af4f127dcc,3,1741,8735,7/26/23,"205 Pine St., New York",1.4,U00008,24,Engineer,75679,Music,Other
O0002460,7b5ea52e887e2b644c423e9b73237df0,3,253,8735,7/26/23,"205 Pine St., New York",3.4,U00008,24,Engineer,75679,Music,Other
O0002460,924bfb020e7b2995cd95efb0ff7cf67b,3,3549,8735,7/26/23,"205 Pine St., New York",2.8,U00008,24,Engineer,75679,Music,Other
O0002461,044915217059802db7770ba42b866eb8,2,998,115096,2/21/23,"431 Elm St., Los Angeles",1.3,U00138,22,Lawyer,127308,Music,Hispanic
O0002461,1be2b6c8174f731c959e714bf56a2e22,2,599,115096,2/21/23,"431 Elm St., Los Angeles",1.3,U00138,22,Lawyer,127308,Music,Hispanic
O0002461,9fdfdb126f83fcb1d3ca56e7ef44ce56,2,35995,115096,2/21/23,"431 Elm St., Los Angeles",2.2,U00138,22,Lawyer,127308,Music,Hispanic
O0002461,d3a86f6fee39106821c091d2fe8420db,3,1759,115096,2/21/23,"431 Elm St., Los Angeles",3.8,U00138,22,Lawyer,127308,Music,Hispanic
O0002462,222ae64ea44ef8d68341dac207c48067,1,599,5122,6/4/23,"148 Oak St., New York",2.5,U00558,32,Teacher,177520,Music,Hispanic
O0002462,7b026ec2659148f5882bdd7d6dd44656,3,725,5122,6/4/23,"148 Oak St., New York",1.1,U00558,32,Teacher,177520,Music,Hispanic
O0002462,d386214f9fdfb5e16a6d1adeeafa5526,3,575,5122,6/4/23,"148 Oak St., New York",2.5,U00558,32,Teacher,177520,Music,Hispanic
O0002463,780dbf7488b450a943a44fc902e4f2b2,3,779,1478,8/21/23,"594 Oak St., Los Angeles",0.9,U00391,27,Lawyer,52866,Fitness; Books,Caucasian
O0002463,7f5a993ff6f509fc991a54c9e1aa2319,2,699,1478,8/21/23,"594 Oak St., Los Angeles",2.9,U00391,27,Lawyer,52866,Fitness; Books,Caucasian
O0002464,235b2769a95c61cb2069c27334a4da7e,3,360,10675,10/5/23,"302 Elm St., Chicago",1.2,U00411,22,Accountant,85521,Electronics; Music,Hispanic
O0002464,26021336b1cf12f4a7eda1c947c7778b,1,599,10675,10/5/23,"302 Elm St., Chicago",3.8,U00411,22,Accountant,85521,Electronics; Music,Hispanic
O0002464,65e2abd46ea9e6ade1c215196f0a37dc,1,2760,10675,10/5/23,"302 Elm St., Chicago",0.6,U00411,22,Accountant,85521,Electronics; Music,Hispanic
O0002464,a7a5b1c91547fede72a715e0d650095d,3,358,10675,10/5/23,"302 Elm St., Chicago",1.7,U00411,22,Accountant,85521,Electronics; Music,Hispanic
O0002465,5da314ec2ccaa192920ae1e7d61ddb86,3,799,3497,11/30/23,"738 Elm St., Los Angeles",4,U00550,59,Accountant,71068,Cooking; Fashion; Music,African American
O0002465,64f1a483809033719f85e5af548bf24e,2,175,3497,11/30/23,"738 Elm St., Los Angeles",0.7,U00550,59,Accountant,71068,Cooking; Fashion; Music,African American
O0002465,df53631e47106002b0655354a6e95833,2,200,3497,11/30/23,"738 Elm St., Los Angeles",3.7,U00550,59,Accountant,71068,Cooking; Fashion; Music,African American
O0002465,e666c89926dbc27bb98b0c89002821a1,1,725,3497,11/30/23,"738 Elm St., Los Angeles",1.3,U00550,59,Accountant,71068,Cooking; Fashion; Music,African American
O0002466,6b5cdfe68595fbcab0e05dc625d3d66a,1,224,3400,1/8/23,"493 Elm St., Los Angeles",4.4,U00411,22,Accountant,85521,Electronics; Music,Hispanic
O0002466,99a38a6a4aa4529fd37d407cf5f2c411,2,494,3400,1/8/23,"493 Elm St., Los Angeles",2.9,U00411,22,Accountant,85521,Electronics; Music,Hispanic
O0002466,e38e55d7541861327a948ed5cc603764,3,130,3400,1/8/23,"493 Elm St., Los Angeles",1.2,U00411,22,Accountant,85521,Electronics; Music,Hispanic
O0002466,eba9b3dfec3da0ce099ba297664ae739,1,1099,3400,1/8/23,"493 Elm St., Los Angeles",4.3,U00411,22,Accountant,85521,Electronics; Music,Hispanic
O0002467,06235700da1d4eb169bc5012ed0994a6,3,494,988,12/10/23,"120 Elm St., Chicago",2.5,U00378,35,Doctor,175139,Fitness; Fashion,Caucasian
O0002468,1e0da5552a139039e8f97471cd3214c3,1,29757,64004,3/30/23,"262 Elm St., New York",3.7,U00903,38,Scientist,116272,Fashion; Electronics; Books,Other
O0002468,261ce2274bd8f7492108cd12559c1b60,2,629,64004,3/30/23,"262 Elm St., New York",1.5,U00903,38,Scientist,116272,Fashion; Electronics; Books,Other
O0002468,73acecad0bc5bd10f80cb46b2cf4d0fe,3,799,64004,3/30/23,"262 Elm St., New York",0.3,U00903,38,Scientist,116272,Fashion; Electronics; Books,Other
O0002468,ebba7d357d33b4be16c971a887603fbe,2,206,64004,3/30/23,"262 Elm St., New York",2.6,U00903,38,Scientist,116272,Fashion; Electronics; Books,Other
O0002469,281ad47bc53dfbc878f44518c2e04cc3,2,594,594,3/5/23,"668 Pine St., Los Angeles",4.1,U00290,23,Artist,178371,Cooking; Books,Hispanic
O0002470,5479bb7028827d60000720a2c135976a,1,150,976,9/16/23,"145 Elm St., Chicago",3.5,U00295,44,Lawyer,59491,Fashion; Sports,Asian
O0002470,87eee5e6459cd26107e755affbfd6c77,2,199,976,9/16/23,"145 Elm St., Chicago",1.2,U00295,44,Lawyer,59491,Fashion; Sports,Asian
O0002470,de2b728a5e4a095d0b6d512e0eb6cf7d,3,278,976,9/16/23,"145 Elm St., Chicago",2.2,U00295,44,Lawyer,59491,Fashion; Sports,Asian
O0002471,4648675f7905672d1767005618c08100,1,799,130099,12/31/23,"528 Pine St., Houston",1.7,U00854,24,Lawyer,37631,Music; Electronics; Cooking,Hispanic
O0002471,72d80bdf8a04e4d3d5aa3eebcfb3dd5b,2,43100,130099,12/31/23,"528 Pine St., Houston",1,U00854,24,Lawyer,37631,Music; Electronics; Cooking,Hispanic
O0002472,da138cc134e9ae1db535eeecd470bf5f,1,499,998,4/10/23,"830 Pine St., Houston",1.3,U00672,45,Accountant,138027,Sports; Music; Electronics,Asian
O0002473,8cfbbe81571f1f7455762ebcfd415d72,1,47,2243,2/20/23,"551 Elm St., New York",2.6,U00538,20,Scientist,167366,Sports; Cooking,African American
O0002473,d775e81b98b510eef151e236053ae957,2,699,2243,2/20/23,"551 Elm St., New York",4.7,U00538,20,Scientist,167366,Sports; Cooking,African American
O0002473,fb435889d257c924c7bf77396a555e04,2,399,2243,2/20/23,"551 Elm St., New York",3,U00538,20,Scientist,167366,Sports; Cooking,African American
O0002474,ac0735688c31d22b9303b0185880da90,3,19380,38760,11/18/23,"773 Oak St., Houston",4.4,U00176,29,Student,182947,Electronics; Travel; Music,African American
O0002475,06f3f5cc6fc7fc41c2a2b2bda9b8315f,2,349,28829,12/22/23,"402 Main St., Chicago",2.9,U00396,24,Teacher,188000,Cooking,African American
O0002475,9d442ef603d3149cf53c95d9b4cb490f,1,26984,28829,12/22/23,"402 Main St., Chicago",2.9,U00396,24,Teacher,188000,Cooking,African American
O0002475,9e302d6e78ad3fb126eac45c4960c153,1,399,28829,12/22/23,"402 Main St., Chicago",4,U00396,24,Teacher,188000,Cooking,African American
O0002476,d9ae13cdeba5ebf2205046a23c7caffd,3,950,6649,6/26/23,"710 Main St., Chicago",2.5,U00218,54,Accountant,194179,Fashion; Cooking; Travel,Other
O0002476,dff9da1046a392d71cca8bfb3e1f647e,2,2299,6649,6/26/23,"710 Main St., Chicago",3.2,U00218,54,Accountant,194179,Fashion; Cooking; Travel,Other
O0002476,e666c89926dbc27bb98b0c89002821a1,3,725,6649,6/26/23,"710 Main St., Chicago",1.4,U00218,54,Accountant,194179,Fashion; Cooking; Travel,Other
O0002476,e711f2674aea8f4510d9c73ee85dac6e,1,775,6649,6/26/23,"710 Main St., Chicago",3.4,U00218,54,Accountant,194179,Fashion; Cooking; Travel,Other
O0002477,34c58540a567f581e8754264c92ad3fb,1,349,8912,1/21/23,"649 Elm St., Los Angeles",0.7,U00959,69,Student,147555,Fitness,Asian
O0002477,45df3406c4f1301e479c58716c912841,3,1995,8912,1/21/23,"649 Elm St., Los Angeles",1.5,U00959,69,Student,147555,Fitness,Asian
O0002477,7751fc52dc2d25862074911964d8c2a8,3,2799,8912,1/21/23,"649 Elm St., Los Angeles",2.4,U00959,69,Student,147555,Fitness,Asian
O0002477,a74326a8b3999107587baf22956e5d33,3,1710,8912,1/21/23,"649 Elm St., Los Angeles",4,U00959,69,Student,147555,Fitness,Asian
O0002478,48a97d2fb0f46dfdfc0c36dc52824270,3,450,7585,10/7/23,"864 Elm St., Chicago",3.7,U00109,28,Artist,111314,Electronics,African American
O0002478,4b3313a1aaf9158712c5e6f43a3074e3,3,1951,7585,10/7/23,"864 Elm St., Chicago",1.5,U00109,28,Artist,111314,Electronics,African American
O0002478,bc06ac275541a8ee1904d5640c876135,3,399,7585,10/7/23,"864 Elm St., Chicago",3,U00109,28,Artist,111314,Electronics,African American
O0002478,bca6a5d8d87960b0920147eaf757bf56,2,1595,7585,10/7/23,"864 Elm St., Chicago",0.5,U00109,28,Artist,111314,Electronics,African American
O0002479,0f6ffc643fe578f610e562fc00f1464e,1,748,7045,8/19/23,"921 Elm St., Los Angeles",3,U00639,41,Student,38671,Fashion; Books; Cooking,Hispanic
O0002479,a99705f0807b5d2dff6657a6292ece1a,3,2099,7045,8/19/23,"921 Elm St., Los Angeles",4.3,U00639,41,Student,38671,Fashion; Books; Cooking,Hispanic
O0002480,0e43a6afb54fdeab096fce14c525228c,1,499,2945,7/13/23,"631 Pine St., Houston",2.6,U00920,43,Doctor,110091,Books; Music; Fitness,Other
O0002480,f4241bcd0a4989d6ddb1ba40b758afac,1,649,2945,7/13/23,"631 Pine St., Houston",4.8,U00920,43,Doctor,110091,Books; Music; Fitness,Other
O0002481,3195d3101f9b1d5e3f611d3cf9b5a003,2,350,2403,10/25/23,"863 Pine St., Chicago",3.1,U00069,56,Manager,31882,Electronics; Travel,African American
O0002481,5509ec8286f83fa402459c152ea88d38,3,351,2403,10/25/23,"863 Pine St., Chicago",2.5,U00069,56,Manager,31882,Electronics; Travel,African American
O0002481,fa19e71f48705c31d39f4ce83bfa9f51,2,650,2403,10/25/23,"863 Pine St., Chicago",3.8,U00069,56,Manager,31882,Electronics; Travel,African American
O0002482,48c51f4c329453f2efcd0b24f0a5e993,2,275,5797,11/19/23,"497 Oak St., Los Angeles",1.7,U00430,54,Doctor,42077,Fitness; Books,Asian
O0002482,ef55ce0c58f251ade90faf7d491a22dd,2,1749,5797,11/19/23,"497 Oak St., Los Angeles",3.7,U00430,54,Doctor,42077,Fitness; Books,Asian
O0002483,7ae34816bf0340f3c4ebb716e6b646cf,2,1675,5862,5/6/23,"369 Oak St., Houston",3.6,U00958,20,Doctor,119206,Fitness; Music,Other
O0002483,e7ea815d065d28f9b298aa698432d66d,3,837,5862,5/6/23,"369 Oak St., Houston",3,U00958,20,Doctor,119206,Fitness; Music,Other
O0002484,2b480f41409d22cb3ba9f71a0242cf1a,2,1223,4356,2/25/23,"438 Elm St., Chicago",4,U00391,27,Lawyer,52866,Fitness; Books,Caucasian
O0002484,4e51a21f7804b05b075db4ee156c5bbb,1,229,4356,2/25/23,"438 Elm St., Chicago",1.2,U00391,27,Lawyer,52866,Fitness; Books,Caucasian
O0002485,706d7f5038e17e53c15ef537b40e5600,3,599,2184,6/7/23,"467 Oak St., Chicago",3.6,U00034,62,Scientist,116899,Cooking,Asian
O0002485,f8139abf047c915ab570a555eb3d1d02,2,129,2184,6/7/23,"467 Oak St., Chicago",3.6,U00034,62,Scientist,116899,Cooking,Asian
O0002486,063077c1233c9c753ee5dd854dc16d05,3,381,104537,3/26/23,"256 Elm St., Los Angeles",3.2,U00207,58,Doctor,126134,Sports,Other
O0002486,65fa2e4b22f082aa758cfc7c70001d43,1,33852,104537,3/26/23,"256 Elm St., Los Angeles",2.2,U00207,58,Doctor,126134,Sports,Other
O0002486,a17b6788b1ae7c7bcf90ed4d1c915812,2,1088,104537,3/26/23,"256 Elm St., Los Angeles",1.3,U00207,58,Doctor,126134,Sports,Other
O0002486,d3a518e80b839bf9f4cbf118cd7f3be7,3,250,104537,3/26/23,"256 Elm St., Los Angeles",4.1,U00207,58,Doctor,126134,Sports,Other
O0002487,5211b8d9700b1cd865c5618613765ca9,2,375,5004,3/30/23,"983 Oak St., Los Angeles",4.4,U00366,52,Scientist,154692,Electronics,African American
O0002487,5a86840e28ea56499e46c81aa94bd88b,2,160,5004,3/30/23,"983 Oak St., Los Angeles",2.6,U00366,52,Scientist,154692,Electronics,African American
O0002487,6d514927a2f22a33438881333c5f7dca,1,3399,5004,3/30/23,"983 Oak St., Los Angeles",0.4,U00366,52,Scientist,154692,Electronics,African American
O0002488,214c3a3984142a1e4f1191a1d86b316e,3,299,3291,3/9/23,"133 Oak St., Los Angeles",3.9,U00757,44,Accountant,42063,Fashion; Travel; Cooking,Other
O0002488,2a7f8250a814ee107650b7f2903f43a7,2,796,3291,3/9/23,"133 Oak St., Los Angeles",4.5,U00757,44,Accountant,42063,Fashion; Travel; Cooking,Other
O0002488,63c19e1306bac1e69ec6f07301a854f7,3,590,3291,3/9/23,"133 Oak St., Los Angeles",1.7,U00757,44,Accountant,42063,Fashion; Travel; Cooking,Other
O0002488,c4b30caaac1caf059c815892b5f65e81,3,220,3291,3/9/23,"133 Oak St., Los Angeles",3.7,U00757,44,Accountant,42063,Fashion; Travel; Cooking,Other
O0002489,3371f2baa1606797f355fc49320be9d9,1,651,1049,1/6/23,"586 Main St., Los Angeles",1.9,U00276,23,Accountant,82878,Travel; Cooking; Fashion,Other
O0002489,814cefa5dc80f3847564d5400217ed3f,3,199,1049,1/6/23,"586 Main St., Los Angeles",1.9,U00276,23,Accountant,82878,Travel; Cooking; Fashion,Other
O0002490,09585f1b1e45f17e9a455065207a6a5f,2,1375,2449,7/15/23,"877 Oak St., Houston",3.5,U00546,61,Manager,36916,Sports; Electronics,Caucasian
O0002490,4c8b3f31825206da1c86dc64cf4a5adc,1,599,2449,7/15/23,"877 Oak St., Houston",1.2,U00546,61,Manager,36916,Sports; Electronics,Caucasian
O0002490,d0c4c57d11dd755c0d5e635229d84113,1,475,2449,7/15/23,"877 Oak St., Houston",2.4,U00546,61,Manager,36916,Sports; Electronics,Caucasian
O0002491,2294f01e941fab1461a825c185ed32ba,3,420,4654,1/24/23,"545 Pine St., New York",4.3,U00735,42,Teacher,33958,Sports,Hispanic
O0002491,391fb05126818d0470663b43a77c3ac7,2,855,4654,1/24/23,"545 Pine St., New York",2.9,U00735,42,Teacher,33958,Sports,Hispanic
O0002491,41789a5441ec219adea251f0f702dda7,1,599,4654,1/24/23,"545 Pine St., New York",1.7,U00735,42,Teacher,33958,Sports,Hispanic
O0002491,49eebaaefafd091ef369ed0cd053501f,1,650,4654,1/24/23,"545 Pine St., New York",1.7,U00735,42,Teacher,33958,Sports,Hispanic
O0002492,0596c45a8bbd27868e96fd266dac8870,1,249,4317,1/27/23,"856 Oak St., Houston",3.6,U00093,19,Artist,65569,Cooking; Fitness; Travel,Caucasian
O0002492,76762e611e00ea00118e7da69f4ea253,3,1685,4317,1/27/23,"856 Oak St., Houston",4.1,U00093,19,Artist,65569,Cooking; Fitness; Travel,Caucasian
O0002492,bc7c69e24d2cc3a70b7b2949dc62c676,3,349,4317,1/27/23,"856 Oak St., Houston",0.5,U00093,19,Artist,65569,Cooking; Fitness; Travel,Caucasian
O0002493,2c5d40eb57a7fe756472d6985020145a,1,449,1196,3/17/23,"242 Oak St., Chicago",4.5,U00652,30,Engineer,194995,Fitness; Books; Fashion,Other
O0002493,58d064e47d49acccfa7ca82cd73d07a0,1,298,1196,3/17/23,"242 Oak St., Chicago",3.5,U00652,30,Engineer,194995,Fitness; Books; Fashion,Other
O0002494,91d3eda9314e7530bf3f31a36af15445,3,4269,4869,6/3/23,"708 Main St., New York",1.3,U00946,47,Manager,63905,Electronics,Caucasian
O0002494,b2ab177fca114513ad5e8cc5c5d77987,3,200,4869,6/3/23,"708 Main St., New York",2.8,U00946,47,Manager,63905,Electronics,Caucasian
O0002495,66a68c850c417a74373a2688332066a7,3,449,4445,8/3/23,"757 Elm St., Los Angeles",3.3,U00349,38,Lawyer,67141,Books; Electronics,Asian
O0002495,848cc7ec1e1031af40f7723f01b8d794,1,1332,4445,8/3/23,"757 Elm St., Los Angeles",2.9,U00349,38,Lawyer,67141,Books; Electronics,Asian
O0002496,60bc6f4467dc677fc9223efeb203b3ea,2,599,2485,12/27/23,"161 Pine St., Los Angeles",1.9,U00340,19,Teacher,152837,Cooking; Travel; Books,African American
O0002496,7081639fb70495033d2dbb8612ea8518,1,429,2485,12/27/23,"161 Pine St., Los Angeles",3.4,U00340,19,Teacher,152837,Cooking; Travel; Books,African American
O0002497,5986fcdd6092367a89eb4570c270ef72,1,399,3845,10/12/23,"487 Oak St., New York",4.4,U00026,24,Manager,109409,Electronics; Travel; Fitness,Other
O0002497,66ee43274058a632c0f086fabb04964e,3,549,3845,10/12/23,"487 Oak St., New York",3.7,U00026,24,Manager,109409,Electronics; Travel; Fitness,Other
O0002497,dc1319bb52dde2a8442eea5482f6c7e3,2,1799,3845,10/12/23,"487 Oak St., New York",3.1,U00026,24,Manager,109409,Electronics; Travel; Fitness,Other
O0002498,6047faa7ac784346ae8d2dd0e93e85be,2,672,672,12/7/23,"296 Oak St., New York",4,U00772,47,Lawyer,133165,Music; Electronics,Asian
O0002499,0cbb6eaaff67a5bad1c318cf07e08b33,2,34083,68166,2/15/23,"922 Pine St., Los Angeles",1.5,U00653,36,Manager,51311,Books; Sports; Cooking,African American
O0002500,51092fc48bb564d976736d2700699102,3,719,2397,12/29/23,"801 Pine St., Chicago",3.7,U00465,23,Accountant,150078,Books; Fashion; Fitness,Asian
O0002500,de162ca6e0984d2f7d2595f63cb6f599,2,959,2397,12/29/23,"801 Pine St., Chicago",3.4,U00465,23,Accountant,150078,Books; Fashion; Fitness,Asian
O0002501,be2cb95ab169297be3a0adc439e42fb9,2,1375,1375,12/15/23,"588 Pine St., New York",3.3,U00980,31,Engineer,88847,Music,African American
O0002502,3766ad80a39d99473916d9fd18ff2070,3,1497,2994,6/27/23,"134 Oak St., Chicago",1.1,U00410,34,Engineer,127294,Books,Caucasian
O0002503,2f497a158f2eeccc1275dc7a0fbf2c77,2,399,9177,1/27/23,"362 Pine St., Los Angeles",0.2,U00298,49,Accountant,34999,Fashion; Music; Cooking,African American
O0002503,3a547829ab4f3d13279424023402be36,1,375,9177,1/27/23,"362 Pine St., Los Angeles",0.5,U00298,49,Accountant,34999,Fashion; Music; Cooking,African American
O0002503,693aebd1792b7af2c7c859db3a664d3c,2,768,9177,1/27/23,"362 Pine St., Los Angeles",2.5,U00298,49,Accountant,34999,Fashion; Music; Cooking,African American
O0002503,7cdf880226d4e9d08bef5ca1fa0586ff,2,1650,9177,1/27/23,"362 Pine St., Los Angeles",0.4,U00298,49,Accountant,34999,Fashion; Music; Cooking,African American
O0002504,8c24ccc4c83e6b2dd6d269c67a9013e0,2,349,698,3/16/23,"616 Elm St., Los Angeles",0.3,U00307,38,Artist,42754,Music; Fashion,Hispanic
O0002505,36b84f61c91a47822d6863963aad5812,1,1619,4857,2/23/23,"472 Oak St., Los Angeles",3.9,U00616,18,Accountant,126455,Travel; Music,Caucasian
O0002506,05d5c1dd87e235215f53f92b7933b895,1,400,9153,1/15/23,"571 Pine St., New York",2.7,U00286,69,Artist,47014,Travel,Caucasian
O0002506,3a7e584b2a1e24441b760584597eab59,2,705,9153,1/15/23,"571 Pine St., New York",0.4,U00286,69,Artist,47014,Travel,Caucasian
O0002506,4e51f9e0931967f059e27d0925446ca9,1,239,9153,1/15/23,"571 Pine St., New York",1.7,U00286,69,Artist,47014,Travel,Caucasian
O0002506,6b03c8933376d95b336ba6968b63f8d3,2,5999,9153,1/15/23,"571 Pine St., New York",4,U00286,69,Artist,47014,Travel,Caucasian
O0002507,07dc3d4cd2368e4a2ddca5d55418bc1d,1,499,3907,11/26/23,"554 Oak St., Chicago",1.3,U00493,69,Lawyer,110871,Travel; Music,African American
O0002507,4195f4b45c6ce2a179c0f57d98fc8aa5,3,1130,3907,11/26/23,"554 Oak St., Chicago",0.5,U00493,69,Lawyer,110871,Travel; Music,African American
O0002507,6aee6ff1f0916506d767b3dfea53ec2c,1,649,3907,11/26/23,"554 Oak St., Chicago",3,U00493,69,Lawyer,110871,Travel; Music,African American
O0002508,0ee13b2f0706a1632984b0e04d43e078,3,299,1907,8/23/23,"553 Elm St., Houston",0.8,U00848,57,Teacher,134089,Fitness; Sports; Cooking,Caucasian
O0002508,7b364705bcd3ddbabd6b059616906522,3,499,1907,8/23/23,"553 Elm St., Houston",0.4,U00848,57,Teacher,134089,Fitness; Sports; Cooking,Caucasian
O0002508,9fb4d727f5273e9fd04facca982e0a25,1,299,1907,8/23/23,"553 Elm St., Houston",0.8,U00848,57,Teacher,134089,Fitness; Sports; Cooking,Caucasian
O0002508,c3e962641a3224d4698c95f66440fd64,2,270,1907,8/23/23,"553 Elm St., Houston",2.3,U00848,57,Teacher,134089,Fitness; Sports; Cooking,Caucasian
O0002509,2421297501fce384359e1120ff73e77b,3,169,3141,10/2/23,"167 Pine St., Houston",2.2,U00995,51,Student,135309,Sports,Hispanic
O0002509,8cf22f5cc90eb5a5ddd5af71bf2fa531,2,169,3141,10/2/23,"167 Pine St., Houston",3.8,U00995,51,Student,135309,Sports,Hispanic
O0002509,dcce1a644ec3a94bd463670e49bab08d,3,410,3141,10/2/23,"167 Pine St., Houston",2.8,U00995,51,Student,135309,Sports,Hispanic
O0002509,e8919a4e23ee4aa007d7bb9d755d85a2,2,299,3141,10/2/23,"167 Pine St., Houston",2.1,U00995,51,Student,135309,Sports,Hispanic
O0002510,946ca96b2ef0081babbe712f7352d8b0,2,950,950,7/14/23,"494 Main St., Houston",1.6,U00760,54,Teacher,122117,Sports; Fashion,Hispanic
O0002511,7bcabeb38f148041087fafdad40e2c57,2,450,4047,4/13/23,"724 Elm St., New York",3.6,U00022,54,Engineer,71291,Cooking,Asian
O0002511,8300b4aae613ae18a1ee08d56eb8ca72,1,899,4047,4/13/23,"724 Elm St., New York",0.4,U00022,54,Engineer,71291,Cooking,Asian
O0002512,ef5937aa15ba8a76f93e5fced458a011,2,295,3756,3/5/23,"858 Main St., New York",0.3,U00612,19,Accountant,111644,Travel; Sports,Other
O0002512,fdacf9903b029e1d8248be913df42248,3,957,3756,3/5/23,"858 Main St., New York",4.1,U00612,19,Accountant,111644,Travel; Sports,Other
O0002513,0120ffee52291383b387f5de99299273,2,649,8908,7/12/23,"515 Main St., Houston",2,U00721,27,Scientist,194711,Music,Asian
O0002513,63cfbb677ed2730bd7509f3d7fd5532b,2,2490,8908,7/12/23,"515 Main St., Houston",4.7,U00721,27,Scientist,194711,Music,Asian
O0002513,76762e611e00ea00118e7da69f4ea253,1,1685,8908,7/12/23,"515 Main St., Houston",3.8,U00721,27,Scientist,194711,Music,Asian
O0002513,834818b27ae74cbbb37d02b725026f85,1,2399,8908,7/12/23,"515 Main St., Houston",2,U00721,27,Scientist,194711,Music,Asian
O0002514,393f37007f2d92db2386025596118071,3,299,3443,7/14/23,"591 Elm St., Chicago",2.9,U00617,30,Teacher,107374,Cooking; Fitness; Fashion,Hispanic
O0002514,39d784dd3fb323768028008b2f5ff3e4,3,649,3443,7/14/23,"591 Elm St., Chicago",3,U00617,30,Teacher,107374,Cooking; Fitness; Fashion,Hispanic
O0002514,dfe468629ff2203c954973c3d857037e,2,599,3443,7/14/23,"591 Elm St., Chicago",2.6,U00617,30,Teacher,107374,Cooking; Fitness; Fashion,Hispanic
